Mission_ID,Time_of_Day,navigate_depart_GPS_Latitude,navigate_depart_GPS_Longitude,navigate_depart_GPS_Altitude,navigate_depart_GPS_Speed,navigate_depart_Wind_Speed,navigate_depart_Battery_Level,navigate_depart_Obstacle_Density,delivery_area_checking_GPS_Latitude,delivery_area_checking_GPS_Longitude,delivery_area_checking_Delivery_Area_Condition,delivery_area_checking_High_Res_Camera,delivery_area_checking_Battery_Level,delivery_area_checking_Obstacle_Density,recipient_authorization_Recipient_Authorization,recipient_authorization_AI_Decision,recipient_authorization_Battery_Level,supply_dropoff_Supply_Confirmation,supply_dropoff_GPS_Altitude,supply_dropoff_Battery_Level,navigate_return_GPS_Latitude,navigate_return_GPS_Longitude,navigate_return_GPS_Speed,navigate_return_Wind_Speed,navigate_return_Battery_Level,navigate_return_Obstacle_Density,return_to_base_GPS_Latitude,return_to_base_GPS_Longitude,return_to_base_GPS_Altitude,return_to_base_Battery_Level,return_to_base_Gyroscope_Stability,return_to_base_AI_Decision,return_to_base_Weather_Condition,Overall_Success
403,21,-85.9430844555125,-73.27554498599687,358.91859693541306,75.5091086030514,10.784860713066545,61.262889446926025,0.35014039286165116,22.95502645589937,148.15823727671483,0,0,61.262889446926025,0.35014039286165116,0.7876080798826959,0.7876080798826959,61.262889446926025,0.7876080798826959,398.31281889366966,61.262889446926025,-28.560058070768186,177.06660013230817,94.53163714000611,6.013417296044907,61.262889446926025,0.35014039286165116,48.72389244521685,61.98315384147483,557.2658379012462,61.262889446926025,0.8230498631486678,0.7876080798826959,0.7876080798826959,1
404,17,-56.178566640279286,56.17208064603611,923.4443410050308,95.91973239492845,8.452579804174992,28.179554127097695,0.4706584342988038,-38.398113990064765,129.57048388722222,1,0,28.179554127097695,0.4706584342988038,0.7659874560416047,0.7659874560416047,28.179554127097695,0.7659874560416047,354.441104434452,28.179554127097695,24.66316824865646,32.359537710573704,95.42132978898826,16.34381738138914,28.179554127097695,0.4706584342988038,69.56548910358015,106.50689953538887,643.038468905887,28.179554127097695,0.6157624817712378,0.7659874560416047,0.7659874560416047,1
405,14,-58.665597509899115,-106.68490500265332,875.150444722413,78.4543753954129,17.234743037565654,54.238667012133746,0.2003945261230775,-7.72084868544853,144.18620996565062,0,1,54.238667012133746,0.2003945261230775,0.40502266623332517,0.40502266623332517,54.238667012133746,0.40502266623332517,692.6296729688852,54.238667012133746,40.30382644864244,106.83190091978116,60.57844344315956,9.967025483167966,54.238667012133746,0.2003945261230775,10.560360183682178,109.36405591510504,535.4240164325086,54.238667012133746,0.5967766738805484,0.40502266623332517,0.40502266623332517,1
406,3,4.275519714376529,-76.36969495598734,521.6800234028884,49.096097693515894,16.353534280076016,59.82034202509186,0.24718643296733384,-86.49556074150647,94.02135399773636,0,1,59.82034202509186,0.24718643296733384,0.44601490642166275,0.44601490642166275,59.82034202509186,0.44601490642166275,421.405462822983,59.82034202509186,-22.175387524438705,-77.09977526472831,57.3355038573649,19.2217781448674,59.82034202509186,0.24718643296733384,64.84678891420998,-162.24901851940078,356.58705801728996,59.82034202509186,0.5306806064471661,0.44601490642166275,0.44601490642166275,1
407,8,69.15546361168626,7.9424129818121685,794.7242930962941,63.20008432430411,17.341312426134408,59.85650171018526,0.49324129631297997,-9.19002001198372,-6.8568063663155385,0,0,59.85650171018526,0.49324129631297997,0.8282282077185024,0.8282282077185024,59.85650171018526,0.8282282077185024,985.9783115051114,59.85650171018526,-44.525444253058126,-34.783145015439345,78.72543305846963,2.2565121818780454,59.85650171018526,0.49324129631297997,11.970231053061909,-79.5337374378052,621.1436648264771,59.85650171018526,0.7603672303438828,0.8282282077185024,0.8282282077185024,1
408,1,-28.977471162207756,-17.230895447056298,425.89216676382455,57.70689517461524,4.307208632430188,56.83938570120096,0.6110471994993047,-68.40960894408943,-112.66323471343128,1,1,56.83938570120096,0.6110471994993047,0.5549392304878293,0.5549392304878293,56.83938570120096,0.5549392304878293,846.9432819562504,56.83938570120096,-53.48877370902416,-44.69645914187666,70.32379486861068,18.58041095763938,56.83938570120096,0.6110471994993047,83.3212477106623,96.51329186178941,615.4841342351053,56.83938570120096,0.6787215189476219,0.5549392304878293,0.5549392304878293,1
409,21,-17.585128693179655,172.97343908930134,739.2171254367063,52.80452029088298,11.080795181637239,42.46078751011663,0.23694585325638384,-38.62511074754648,97.24189038514447,1,0,42.46078751011663,0.23694585325638384,0.742431360109229,0.742431360109229,42.46078751011663,0.742431360109229,944.7680055900532,42.46078751011663,-56.4849271612847,112.73820529901343,62.32294775996421,10.068382161219734,42.46078751011663,0.23694585325638384,26.28775998952196,-4.525449047179819,612.2972351615523,42.46078751011663,0.8290224123759764,0.742431360109229,0.742431360109229,1
410,12,-10.706492746720343,124.8120664086859,993.6955643757271,78.45644500842272,7.7554931327041015,38.64500694393977,0.20202830824884802,2.2132427293853425,72.6458257680444,1,0,38.64500694393977,0.20202830824884802,0.5422697617431789,0.5422697617431789,38.64500694393977,0.5422697617431789,567.4996264153226,38.64500694393977,35.37180020242437,-97.68686477889169,44.651305948980024,2.3732203388804773,38.64500694393977,0.20202830824884802,-87.19797490236695,128.4778331627749,873.3104728895861,38.64500694393977,0.7026211872775049,0.5422697617431789,0.5422697617431789,1
411,6,40.98546553225589,-155.66728544253488,727.0615784387029,96.46231895150888,7.078224191806683,33.254034575687854,0.5872104826470315,-21.92274626750948,-88.77728668300999,1,0,33.254034575687854,0.5872104826470315,0.5300869959706817,0.5300869959706817,33.254034575687854,0.5300869959706817,137.70424988388748,33.254034575687854,88.52223521917088,12.331519440500614,46.410551381923206,8.51933048997238,33.254034575687854,0.5872104826470315,1.287809518733681,137.2605848549258,562.692597785524,33.254034575687854,0.9111933278768346,0.5300869959706817,0.5300869959706817,1
412,17,-21.647802003064513,175.878500749227,539.1960337759963,92.00901074231297,0.7580354063496841,53.751609316605446,0.7882120714705543,-31.26234109187601,105.57143096498731,1,0,53.751609316605446,0.7882120714705543,0.4272954683421339,0.4272954683421339,53.751609316605446,0.4272954683421339,232.6127895047767,53.751609316605446,-7.3282009860919,-114.422808391914,56.22907022848007,3.6602455005462864,53.751609316605446,0.7882120714705543,-82.45664782141849,63.63017469581075,448.65610254186277,53.751609316605446,0.9094388816842311,0.4272954683421339,0.4272954683421339,1
413,17,62.70010794442442,-88.90355816571225,873.0777096854894,88.13905613064794,10.989236316428123,31.880988188816772,0.36218467697050594,-10.515310597088472,-133.55967427922366,1,0,31.880988188816772,0.36218467697050594,0.5705596470649952,0.5705596470649952,31.880988188816772,0.5705596470649952,277.6786979648095,31.880988188816772,10.8090330572998,-32.693690079396646,57.4243970336843,10.037636151993823,31.880988188816772,0.36218467697050594,-7.73539327956982,-100.92828235073955,624.0716743028238,31.880988188816772,0.9924510704472929,0.5705596470649952,0.5705596470649952,1
414,10,-53.04957196123007,7.679259565301351,109.54085240994227,67.03727773606784,3.4569007074444924,28.301291176894534,0.5840679567786757,-14.934733730422877,81.64721709057761,1,0,28.301291176894534,0.5840679567786757,0.7084946939451491,0.7084946939451491,28.301291176894534,0.7084946939451491,652.6420159383754,28.301291176894534,34.91592687074035,68.37291177903634,62.58628195206603,16.26144386632779,28.301291176894534,0.5840679567786757,-81.14332627050098,-91.0721130791691,300.75359950502656,28.301291176894534,0.6689936432052503,0.7084946939451491,0.7084946939451491,1
415,7,-33.74035790449164,-168.0766719484601,882.4772097215889,87.4094479497139,0.4259247493849938,54.03996689023315,0.7869653060035946,19.890591667896686,-98.78527175511564,1,1,54.03996689023315,0.7869653060035946,0.4597261016945941,0.4597261016945941,54.03996689023315,0.4597261016945941,757.0664468657149,54.03996689023315,-42.67180577374112,-76.1236218627609,74.55351207369381,5.459587572247218,54.03996689023315,0.7869653060035946,45.30093562335088,111.53707335450866,875.2136910577481,54.03996689023315,0.6948185365712424,0.4597261016945941,0.4597261016945941,1
416,9,53.96958596343072,175.82417173223365,942.8038177637529,76.82281518807432,17.933591577564105,30.776882814375224,0.2341491206021713,-18.308100430429505,-99.0596167980316,1,1,30.776882814375224,0.2341491206021713,0.754833962870014,0.754833962870014,30.776882814375224,0.754833962870014,336.04429849408257,30.776882814375224,76.22273393090398,117.15220758842673,71.8038408937447,16.875977626752753,30.776882814375224,0.2341491206021713,-82.84834357497857,-83.20379224431626,501.1048972317733,30.776882814375224,0.7632561570850125,0.754833962870014,0.754833962870014,1
417,9,41.80622234440867,-16.63306070544445,398.3358597856,92.99531990252767,2.561794463146645,69.07383230987456,0.5847165381305153,39.754461214084245,170.49739187540285,1,1,69.07383230987456,0.5847165381305153,0.7079778432775965,0.7079778432775965,69.07383230987456,0.7079778432775965,237.12603710019866,69.07383230987456,13.500572768364648,21.299239140548934,94.90033963522117,6.882508509513339,69.07383230987456,0.5847165381305153,81.07930337665726,70.61628497087128,780.9244957244991,69.07383230987456,0.9102441904171682,0.7079778432775965,0.7079778432775965,1
418,3,-47.24072662168085,-24.02958246664423,624.6142334055248,50.11164151979241,8.98126465941199,36.45033414378216,0.4964478428761332,60.12609270676137,54.724364968156124,1,0,36.45033414378216,0.4964478428761332,0.8345716938746812,0.8345716938746812,36.45033414378216,0.8345716938746812,781.3809578305516,36.45033414378216,9.743359140904815,-91.52804338351496,99.76457699787295,2.4730492350044186,36.45033414378216,0.4964478428761332,-57.65927634784123,2.9187566932434663,875.5284631810136,36.45033414378216,0.7920801116251421,0.8345716938746812,0.8345716938746812,1
419,18,-2.876051302429545,-102.63714731688619,764.3342673551733,45.113552804003646,12.848416766246109,66.72802257799913,0.6976733223764314,87.89326546912591,-110.23320649856502,1,1,66.72802257799913,0.6976733223764314,0.4491056565971992,0.4491056565971992,66.72802257799913,0.4491056565971992,584.4779875522302,66.72802257799913,-47.057450443280345,70.92118264945296,99.77720170808306,8.562337182302038,66.72802257799913,0.6976733223764314,22.937660298275105,58.773781555309654,423.4755051614043,66.72802257799913,0.7124242135461595,0.4491056565971992,0.4491056565971992,1
420,9,85.3110925540496,30.492595117118555,866.3535883980262,48.97621152909364,11.427819297974777,26.65290164598426,0.39009035471460957,-19.95386136154235,45.71441415874949,0,1,26.65290164598426,0.39009035471460957,0.8428343107096401,0.8428343107096401,26.65290164598426,0.8428343107096401,614.476476712809,26.65290164598426,-16.02957613315114,153.05557486103186,94.06598161223278,3.85320062390897,26.65290164598426,0.39009035471460957,11.50245582896703,-179.11309777409687,104.29865051202343,26.65290164598426,0.8666215329963375,0.8428343107096401,0.8428343107096401,1
421,6,-23.387183407833803,-50.138149594867144,610.5813301106854,75.4658590594966,9.526850716921656,47.67929902290601,0.3748900756887287,-45.61329593953616,-171.04570582901508,1,0,47.67929902290601,0.3748900756887287,0.4996465873947137,0.4996465873947137,47.67929902290601,0.4996465873947137,186.75282527492988,47.67929902290601,2.748898347268991,-33.36559188345248,97.14570990611048,10.067311978273084,47.67929902290601,0.3748900756887287,-44.5637421997381,79.77818042984535,696.1697837527136,47.67929902290601,0.544004753809074,0.4996465873947137,0.4996465873947137,1
422,12,-72.38270218849767,-118.89039872440115,276.35434292629475,40.59480482452363,13.588580249359802,39.94259392475106,0.2570174265710891,-67.40986541178036,82.06453257907833,1,1,39.94259392475106,0.2570174265710891,0.6572780156671422,0.6572780156671422,39.94259392475106,0.6572780156671422,858.8738342272579,39.94259392475106,-17.460394610812784,-79.46099714113316,46.80430746096813,4.275045718477677,39.94259392475106,0.2570174265710891,-18.71710227630203,107.029372093846,417.95319184895425,39.94259392475106,0.7999010161772195,0.6572780156671422,0.6572780156671422,1
423,16,42.99088779179826,70.7067404917463,579.5974597971017,80.23781296223498,6.6424771589012295,59.77991922897073,0.608989836656247,33.75102391008012,178.001797366601,0,0,59.77991922897073,0.608989836656247,0.8566782241938427,0.8566782241938427,59.77991922897073,0.8566782241938427,751.244881002327,59.77991922897073,79.4625475362763,-136.60346306596213,61.80078457560712,12.321927578935476,59.77991922897073,0.608989836656247,10.167602301959505,118.44791893032351,180.06604176391738,59.77991922897073,0.7982020675600214,0.8566782241938427,0.8566782241938427,1
424,0,85.83902964343974,157.25260910385373,617.726185500344,91.1944063915551,4.17979652216951,70.05622945332811,0.6888388680228723,31.37352250441593,43.57902992147467,1,1,70.05622945332811,0.6888388680228723,0.5560277548964225,0.5560277548964225,70.05622945332811,0.5560277548964225,442.12166226773667,70.05622945332811,-40.40508124951609,164.52489370313475,77.27598030538056,17.126091774126664,70.05622945332811,0.6888388680228723,20.300674940266333,-58.033698451668556,437.8226757231031,70.05622945332811,0.8052033126080416,0.5560277548964225,0.5560277548964225,1
425,2,59.84250643707955,-33.77532043026903,777.9115880253134,43.973281726741995,13.700714131747748,62.350497143829934,0.606232023673195,-71.77905354681893,155.22843032415727,0,0,62.350497143829934,0.606232023673195,0.5372808939177167,0.5372808939177167,62.350497143829934,0.5372808939177167,223.8091397808836,62.350497143829934,47.619913712539756,35.64378041779787,57.89080904039238,7.894331531717864,62.350497143829934,0.606232023673195,14.009257543869793,-96.9276855985888,498.844103512578,62.350497143829934,0.6388002805587206,0.5372808939177167,0.5372808939177167,1
426,10,6.860233150358681,-161.8946212537884,642.8519483292097,75.12003418393391,3.5976034949527635,38.76939595550759,0.6777486567520161,-10.327931825184223,-158.84565200811844,1,0,38.76939595550759,0.6777486567520161,0.6624940606254069,0.6624940606254069,38.76939595550759,0.6624940606254069,682.3090807395017,38.76939595550759,-3.5567347940503566,113.80525774305283,76.67165272982933,16.296503420945978,38.76939595550759,0.6777486567520161,-89.21417132767951,33.63100569883119,783.0022717736258,38.76939595550759,0.6329933179178001,0.6624940606254069,0.6624940606254069,1
427,0,44.65898539016487,-38.95017296453415,674.2191741827636,83.5282451262785,14.146709661113528,47.90782335236402,0.2535931640907823,-3.8981256703798977,-93.06273705735423,1,0,47.90782335236402,0.2535931640907823,0.5353681543865203,0.5353681543865203,47.90782335236402,0.5353681543865203,506.59253356061606,47.90782335236402,28.908783270122157,80.24648073542454,68.6346612089578,9.007754155591055,47.90782335236402,0.2535931640907823,12.994821502874615,-137.30226412066907,739.6678781105318,47.90782335236402,0.6077785852660409,0.5353681543865203,0.5353681543865203,1
428,13,37.24129451238646,5.672806898914644,522.4012290361313,87.90540972230863,11.502704844277318,46.96436246621617,0.6393227240632667,-43.49771120748169,72.66543662751198,0,0,46.96436246621617,0.6393227240632667,0.8597807774259082,0.8597807774259082,46.96436246621617,0.8597807774259082,639.0276748529393,46.96436246621617,-36.33437952481739,153.46506699136984,67.61273345651676,18.56340124844632,46.96436246621617,0.6393227240632667,9.468317799045394,128.17938974232504,287.54091054506694,46.96436246621617,0.7010106696467424,0.8597807774259082,0.8597807774259082,1
429,19,75.47721572965744,54.476369782493634,344.8451617543717,60.75689252144618,13.777847147790968,26.611486094429893,0.7403355969568226,56.49892133007259,-22.815192665810457,1,1,26.611486094429893,0.7403355969568226,0.44058751957800146,0.44058751957800146,26.611486094429893,0.44058751957800146,162.69471299705154,26.611486094429893,52.51851881894467,-51.66481779059566,85.36539989956901,6.0694433461012265,26.611486094429893,0.7403355969568226,26.233808233988853,65.27583353265328,645.8576496211327,26.611486094429893,0.8894390170808344,0.44058751957800146,0.44058751957800146,1
430,6,-67.60422811292055,-175.19250422594553,764.4406572482593,60.63880384472836,11.648289953817702,30.772672428810193,0.3418241992469296,32.9703321285581,-95.53720349987873,0,1,30.772672428810193,0.3418241992469296,0.6843701027428339,0.6843701027428339,30.772672428810193,0.6843701027428339,869.0373143727273,30.772672428810193,-69.27836715211225,136.0880649703654,57.40170054145125,16.207017082798124,30.772672428810193,0.3418241992469296,-77.49134936586452,-35.01283193640944,519.6280005659103,30.772672428810193,0.9724285316094337,0.6843701027428339,0.6843701027428339,1
431,1,74.24282582300376,145.24307844632858,268.1302936815367,92.62328889099612,8.795951874909163,33.218751401830986,0.36903554863057797,1.9541126254169257,-82.49915103240393,0,0,33.218751401830986,0.36903554863057797,0.730877129725173,0.730877129725173,33.218751401830986,0.730877129725173,133.0983356072379,33.218751401830986,-12.556394616297297,124.58896184283498,83.00218370912796,0.1799975339443871,33.218751401830986,0.36903554863057797,-71.0111214380799,-104.48011883196361,337.6713128819437,33.218751401830986,0.7777617735624183,0.730877129725173,0.730877129725173,1
432,23,-28.356740700598827,-174.1952253582483,204.1422456068883,77.59771788405791,13.252788391611713,66.95180017149161,0.577398351097271,39.09928594408021,20.565149250647067,0,1,66.95180017149161,0.577398351097271,0.6052608292510211,0.6052608292510211,66.95180017149161,0.6052608292510211,847.9639440699123,66.95180017149161,-69.94570456307476,83.55597484986805,45.07073383969042,9.192156454272203,66.95180017149161,0.577398351097271,-10.401145728937777,101.60079727777179,243.46752039133736,66.95180017149161,0.9352644130199609,0.6052608292510211,0.6052608292510211,1
433,12,-23.53965052974752,157.6421643033812,792.3166053428644,84.5878476669435,1.308620222306618,41.89779621092599,0.2682643159651108,86.90500147842155,-125.38816318355605,0,0,41.89779621092599,0.2682643159651108,0.8243341161178936,0.8243341161178936,41.89779621092599,0.8243341161178936,990.4427986004731,41.89779621092599,81.24974584137584,-175.90176830615982,74.13183105234509,15.31284403732297,41.89779621092599,0.2682643159651108,-41.47302489011906,-47.06588914539441,972.4135574720643,41.89779621092599,0.6789268865230189,0.8243341161178936,0.8243341161178936,1
434,16,-28.475877549579117,-58.01499570747704,223.14685764536205,75.55863735414951,5.784343194230265,42.74291712628755,0.23315941700763676,-44.6069244519863,38.29603135993122,0,1,42.74291712628755,0.23315941700763676,0.599620511921942,0.599620511921942,42.74291712628755,0.599620511921942,582.4038874305138,42.74291712628755,-60.53247415410829,-68.03656061004067,86.6271303226923,16.607709315374393,42.74291712628755,0.23315941700763676,-6.4116263417272705,36.02622661356611,642.0390392809559,42.74291712628755,0.5876028170673798,0.599620511921942,0.599620511921942,1
435,16,4.594956527322665,-40.40936447396004,924.32048188157,84.32918231387606,3.6597287596965944,66.13501545989337,0.3229441683649456,-0.09554794726653881,163.8308357091886,1,0,66.13501545989337,0.3229441683649456,0.6642771292801151,0.6642771292801151,66.13501545989337,0.6642771292801151,579.1177535420379,66.13501545989337,67.96363172279356,15.914786088771649,85.85937223244882,0.8937778131456886,66.13501545989337,0.3229441683649456,40.42056013733753,140.3222053518844,769.2668787788165,66.13501545989337,0.5173868377677624,0.6642771292801151,0.6642771292801151,1
436,16,71.23441946301028,-34.55082592828589,540.8307183673252,96.60304805446984,11.711546639544562,30.637892465610822,0.5131860792896388,8.144959452257481,95.72378139152744,1,1,30.637892465610822,0.5131860792896388,0.7334580667941131,0.7334580667941131,30.637892465610822,0.7334580667941131,614.1574413851628,30.637892465610822,30.501895844213763,79.91496639938725,51.996286899496766,2.884018266244206,30.637892465610822,0.5131860792896388,-53.88401743601458,-124.64712813891492,899.2813825194545,30.637892465610822,0.9792988573840864,0.7334580667941131,0.7334580667941131,1
437,11,-65.46710875419446,-145.09761301749512,343.88660731694824,80.2514583492531,19.182356599308918,49.84725674217063,0.5064515418271676,-75.51769366132478,-159.15212237691208,0,0,49.84725674217063,0.5064515418271676,0.6431021765036548,0.6431021765036548,49.84725674217063,0.6431021765036548,858.6574851296192,49.84725674217063,31.47658458598275,150.34794303047806,40.72916647443427,19.58194820917749,49.84725674217063,0.5064515418271676,40.1301915550398,-11.609079498021714,953.445173247522,49.84725674217063,0.7836275315312657,0.6431021765036548,0.6431021765036548,1
438,15,-37.99190983014279,-121.17057415089332,247.27759723876616,92.62781095081431,15.268680008080448,44.80427998652357,0.34687872451676516,72.92286654239732,-122.11131143106878,0,0,44.80427998652357,0.34687872451676516,0.49759281169216624,0.49759281169216624,44.80427998652357,0.49759281169216624,581.6775949884875,44.80427998652357,33.74023420634022,7.098927753865979,93.15927499171987,5.4580827494917745,44.80427998652357,0.34687872451676516,-27.462795448272665,170.43825868299132,616.3102584484704,44.80427998652357,0.9468142065127007,0.49759281169216624,0.49759281169216624,1
439,10,-70.98405974842424,-27.049613322275803,279.5361141179555,52.731275619344714,2.225827260187516,48.45786458455002,0.707513330164327,40.58980409149038,-25.303855842521983,1,1,48.45786458455002,0.707513330164327,0.5291432261098067,0.5291432261098067,48.45786458455002,0.5291432261098067,192.79729270988463,48.45786458455002,-59.06985664014087,141.72618836894117,61.93347157406467,0.5320690552476948,48.45786458455002,0.707513330164327,-22.727749524629488,173.12743282228945,554.0609588920208,48.45786458455002,0.7436671199432225,0.5291432261098067,0.5291432261098067,1
440,14,-5.34802333807437,-22.41866255669956,186.09549564645965,68.53773367106665,14.197776703797373,39.62650064137687,0.7775054894566908,77.84984811785833,72.76539463352086,1,1,39.62650064137687,0.7775054894566908,0.5859263906946703,0.5859263906946703,39.62650064137687,0.5859263906946703,468.8753628977598,39.62650064137687,-29.854594992362436,-35.105134211812754,92.4936385248688,4.818192510367448,39.62650064137687,0.7775054894566908,79.20902305040204,142.28344083557283,448.24574115084357,39.62650064137687,0.6526354761188908,0.5859263906946703,0.5859263906946703,1
441,22,-50.97103925156147,-23.535941786568145,713.1244954308986,59.41603369546591,5.947884033997795,32.96282783876316,0.4540291944698089,-59.85627641138532,-51.00958603296638,1,1,32.96282783876316,0.4540291944698089,0.8041770916508806,0.8041770916508806,32.96282783876316,0.8041770916508806,839.4911903761484,32.96282783876316,-34.7564211480339,-170.10679806876988,62.43269606946386,9.795248446276478,32.96282783876316,0.4540291944698089,40.506259417330966,-161.69341897904852,625.9958677699466,32.96282783876316,0.7633930613387453,0.8041770916508806,0.8041770916508806,1
442,5,31.626496893955732,-159.11170483027934,465.30312578120174,91.43359422573144,12.591781417292559,73.49375522959632,0.7640648355184998,-78.93025838549202,136.88994324432616,0,1,73.49375522959632,0.7640648355184998,0.8283760607221433,0.8283760607221433,73.49375522959632,0.8283760607221433,639.1310798676585,73.49375522959632,-89.78611899427182,127.78738273059474,56.59206278856369,12.247499329000116,73.49375522959632,0.7640648355184998,82.46501461307122,-97.78412853697826,270.6961814284471,73.49375522959632,0.8668364551881145,0.8283760607221433,0.8283760607221433,1
443,14,49.1165867955317,131.1992100535282,146.83928457314624,87.8624777997399,0.8399884558831006,43.5749681139621,0.5173896619654752,21.943692656494605,138.11229362186202,0,1,43.5749681139621,0.5173896619654752,0.489157746542008,0.489157746542008,43.5749681139621,0.489157746542008,452.4805880833284,43.5749681139621,79.22166414690153,78.71085798398985,62.30542943851691,9.921934260926255,43.5749681139621,0.5173896619654752,86.73442116254193,-167.15301826172694,773.4347433661422,43.5749681139621,0.8178224897923236,0.489157746542008,0.489157746542008,1
444,23,-70.35411293521886,179.77567836794333,962.7669031938215,99.4734602528949,15.359162943969281,44.644773923660196,0.7091602142954752,-6.513760329503526,126.61682530391954,0,1,44.644773923660196,0.7091602142954752,0.7853109025829056,0.7853109025829056,44.644773923660196,0.7853109025829056,721.2210510482894,44.644773923660196,-50.20870139701717,62.17822950860938,85.5086029581731,11.560100271686434,44.644773923660196,0.7091602142954752,19.078674011256098,121.07218129916299,884.566261875742,44.644773923660196,0.7318104081225594,0.7853109025829056,0.7853109025829056,1
445,18,33.2972131121747,-103.96293600529992,457.30519842569373,93.49935778982577,4.601274873142957,30.40056376164919,0.6143542720327815,-75.49313284568932,60.73345972625873,1,1,30.40056376164919,0.6143542720327815,0.6713904134088869,0.6713904134088869,30.40056376164919,0.6713904134088869,584.9099688786657,30.40056376164919,83.00933308967524,-21.73033804540094,93.29145890252317,17.282720817052827,30.40056376164919,0.6143542720327815,3.750700856044304,-45.197224756555414,857.1797216048881,30.40056376164919,0.6403060114478047,0.6713904134088869,0.6713904134088869,1
446,11,56.20181832417032,26.911897846061493,348.7045799974924,65.50775970235541,19.507544952710155,51.39951912538302,0.268491688134227,-68.15465038312709,-130.97825138065124,1,1,51.39951912538302,0.268491688134227,0.40366816619349205,0.40366816619349205,51.39951912538302,0.40366816619349205,230.36729526782332,51.39951912538302,-7.079064322769682,128.90812871944127,53.1000422797671,4.207362388868894,51.39951912538302,0.268491688134227,-74.6779933702069,78.02745783457692,859.6542527189162,51.39951912538302,0.6211681209627726,0.40366816619349205,0.40366816619349205,1
447,9,-38.157956449362224,-65.60036111756152,566.5179117971388,50.1787869333981,1.3168234600191142,74.95891181643873,0.22695400096036245,-68.77227713051145,10.566043130019125,1,0,74.95891181643873,0.22695400096036245,0.649798781366332,0.649798781366332,74.95891181643873,0.649798781366332,718.2241217721722,74.95891181643873,-51.67993076841941,-93.7445921991358,62.19648602031768,15.244652080721277,74.95891181643873,0.22695400096036245,87.12429339383766,-10.991982447171438,975.7641789888761,74.95891181643873,0.8834756100587352,0.649798781366332,0.649798781366332,1
448,20,-81.52096075642352,-72.74470798921891,523.433478468395,76.55341122069474,3.4901043407218046,63.91921312914871,0.5421695786685716,60.65911647021363,-17.92043835142428,1,1,63.91921312914871,0.5421695786685716,0.7674914553447509,0.7674914553447509,63.91921312914871,0.7674914553447509,900.2277462105918,63.91921312914871,-30.472721487495193,-164.0315798906183,59.359117655487964,13.39348147106512,63.91921312914871,0.5421695786685716,-10.681104886568974,169.8815327267235,638.7072084366431,63.91921312914871,0.9136105525690839,0.7674914553447509,0.7674914553447509,1
449,10,-7.464433565338467,-65.05020136526268,666.7853296439215,72.47357022156368,6.7878097878520975,40.91771323895827,0.4683541295571578,5.181265103794999,-66.87422463633607,1,0,40.91771323895827,0.4683541295571578,0.4385180435427279,0.4385180435427279,40.91771323895827,0.4385180435427279,644.5227399076933,40.91771323895827,-33.670601403195036,-2.6843280954356032,42.62726050823701,15.006905534779268,40.91771323895827,0.4683541295571578,-67.20791897337361,-161.5930099130586,104.81563649263826,40.91771323895827,0.8454129808234614,0.4385180435427279,0.4385180435427279,1
450,7,-74.19205366164185,-74.91494726245769,859.9286249827485,61.462602544128856,2.004309321200477,52.35198380068341,0.626507262563751,36.49796587560462,91.52790541052167,1,0,52.35198380068341,0.626507262563751,0.8159575909213106,0.8159575909213106,52.35198380068341,0.8159575909213106,373.652644047019,52.35198380068341,89.82691908648752,-85.61276543316819,45.03466360548625,3.6951977659658097,52.35198380068341,0.626507262563751,84.79115613990155,1.0125288736961977,655.5241247793083,52.35198380068341,0.8804422999680755,0.8159575909213106,0.8159575909213106,1
451,23,67.16129866482945,25.891272499780143,778.8921180981731,60.0848033681157,11.746454507608568,68.34669924270274,0.33243443273220563,-40.180929545664796,-30.70933813513321,1,1,68.34669924270274,0.33243443273220563,0.7694058662264822,0.7694058662264822,68.34669924270274,0.7694058662264822,345.002890213987,68.34669924270274,6.79856222451815,142.93300749904517,94.6697283737094,9.785676500981584,68.34669924270274,0.33243443273220563,-17.02946292279539,-173.16450436560064,274.08340941138647,68.34669924270274,0.7427402327016451,0.7694058662264822,0.7694058662264822,1
452,20,-51.748432454748055,-112.85519024804465,289.48778230587357,94.07384770717232,5.328229311120762,53.168518855612604,0.7993909466002782,-88.31224856340972,0.7961721232626644,0,0,53.168518855612604,0.7993909466002782,0.5952124115402744,0.5952124115402744,53.168518855612604,0.5952124115402744,661.0481997690317,53.168518855612604,-37.49023165607896,52.02038513177936,65.08016352571279,16.865949252189107,53.168518855612604,0.7993909466002782,-48.57079121552023,-75.82149583471181,591.744043153901,53.168518855612604,0.7714648451270703,0.5952124115402744,0.5952124115402744,1
453,15,46.29082510731192,2.402582260322532,824.6595141247722,43.37651520435975,19.592978218065042,55.006001367882874,0.7361145483767688,20.87308293006683,124.18561794986249,0,0,55.006001367882874,0.7361145483767688,0.776931512742107,0.776931512742107,55.006001367882874,0.776931512742107,832.0444689604643,55.006001367882874,-14.604354170245358,-135.53410381030199,93.14146957775816,0.0759528389809927,55.006001367882874,0.7361145483767688,35.10776423492912,121.30005899692821,451.9268420137589,55.006001367882874,0.7582590612497353,0.776931512742107,0.776931512742107,1
